stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
35.53,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,361
35.47,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,362
35.43,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,363
35.42,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,364
35.36,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,365
35.3,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,366
35.24,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,367
35.19,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,368
35.91,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,369
35.72,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,370
26.4,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,371
26.33,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,372
26.3,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,373
26.29,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,374
26.24,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,375
26.19,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,376
26.14,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,377
26.1,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,378
26.06,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,379
26.05,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,380
26.04,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,381
26.0,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,382
25.96,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,383
25.93,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,384
25.89,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,385
25.86,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,386
25.84,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,387
25.8,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,388
25.77,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,389
25.73,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,390
25.69,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,391
25.66,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,392
25.64,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,393
25.63,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,394
25.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,395
25.56,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,396
25.53,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,397
25.5,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,398
25.47,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,399
25.46,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,400
25.45,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,401
25.42,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,402
25.38,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,403
25.35,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,404
25.32,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,405
25.29,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,406
25.28,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,407
25.27,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,408
25.24,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,409
25.22,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,410
25.19,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,411
25.16,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,412
25.14,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,413
25.13,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,414
25.12,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,415
25.09,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,416
25.07,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,417
25.04,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,418
25.02,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,419
24.99,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,420
24.98,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,421
24.97,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,422
24.96,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,423
21.25,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,424
21.23,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,425
21.22,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,426
21.21,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,427
21.2,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,428
21.19,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,429
21.18,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,430
21.16,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,431
21.15,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,432
21.14,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,433
21.13,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,434
21.12,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,435
21.11,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,436
21.1,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,437
21.09,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,438
21.08,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,439
21.07,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,440
18.28,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,441
18.27,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,442
18.26,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,443
18.25,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,444
18.24,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,445
18.23,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,446
18.22,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,447
18.21,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,448
18.2,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,449
17.69,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,450
17.68,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,451
17.67,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,452
17.66,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,453
17.65,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,454
17.64,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,455
17.63,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,456
17.62,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,457
17.61,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,458
17.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,459
17.59,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,460
17.58,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,461
17.57,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,462
17.56,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,463
17.55,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,464
17.54,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,465
17.53,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,466
17.52,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,467
17.51,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,468
17.5,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,469
17.49,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,470
17.48,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,471
17.47,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,472
17.46,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,473
17.45,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,474
16.21,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,475
16.2,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,476
13.42,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,477
13.41,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,478
,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,479
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,,,,480
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,176.6,3.66,8.73,481
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,156.7,2.2,-0.86,482
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,234.0,2.54,3.72,483
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,224.3,1.98,-0.46,484
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,1156.8,8.72,48.15,485
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,1865.9,12.22,35.28,486
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2030.4,11.8,8.47,487
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2402.5,12.72,22.28,488
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,4061.0,19.47,84.04,489
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,7945.9,34.5,178.61,490
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,10024.0,39.55,89.69,491
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,10498.3,37.65,18.68,492
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,10725.0,35.66,10.35,493
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,11300.3,34.94,25.45,494
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,12629.8,36.75,65.44,495
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13197.3,36.22,27.48,496
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13598.0,35.48,21.21,497
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,13882.3,34.46,14.49,498
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,14229.0,33.73,18.3,499
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,15165.3,34.62,57.7,500
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,16701.0,36.52,79.72,501
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,19150.1,40.01,115.09,502
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,19881.4,39.66,32.22,503
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,20179.0,38.35,11.95,504
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21274.0,38.85,51.07,505
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21739.6,38.16,21.04,506
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21748.4,36.89,0.44,507
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21830.2,35.8,4.05,508
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21867.2,34.81,2.01,509
,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,21820.8,33.71,-2.42,510
0.0,,11.62,,,,,76.29,,,,,511
11.11,,11.62,,,,,76.29,,,,,512
22.22,,11.62,,,,,76.29,,,,,513
33.33,,11.62,,,,,76.29,,,,,514
44.44,,11.62,,,,,76.29,,,,,515
85.19,,11.62,,,,,76.29,,,,,516
85.19,,11.62,,,,,76.29,,25.9,14.96,27.81,517
88.89,,11.62,,,,,76.29,,,,,518
85.19,,11.62,,,,,76.29,,26.6,11.45,1.18,519
81.48,,11.62,,,,,76.29,,,,,520
66.67,,11.62,,,,,76.29,,,,,521
62.96,,11.62,,,,,76.29,,,,,522
57.41,,11.62,,,,,76.29,,11.5,3.9,-24.32,523
57.41,,11.62,,,,,76.29,,,,,524
53.7,,11.62,,,,,76.29,,,,,525
47.22,,11.62,,,,,76.29,,,,,526
47.22,,11.62,,,,,76.29,,19.6,5.66,15.61,527
47.22,,11.62,,,,,76.29,,12.1,3.02,-13.76,528
58.33,,11.62,,,,,76.29,,,,,529
62.04,,11.62,,,,,76.29,,,,,530
69.44,,11.62,,,,,76.29,,,,,531
73.15,,11.62,,,,,76.29,,,,,532
73.15,,11.62,,,,,76.29,,19.8,4.34,13.92,533
62.5,,11.62,,,,,76.29,,,,,534
59.72,,11.62,,,,,76.29,,,,,535
54.17,,11.62,,,,,76.29,,,,,536
54.17,,11.62,,,,,76.29,,50.5,9.95,59.84,537
40.74,,11.62,,,,,76.29,,,,,538
40.74,,11.62,,,,,76.29,,66.2,11.76,28.39,539
37.04,,11.62,,,,,76.29,,,,,540
28.7,,11.62,,,,,76.29,,,,,541
28.7,,11.62,,,,,76.29,,64.5,10.38,-2.9,542
32.41,,11.62,,,,,76.29,,,,,543
35.19,,11.62,,,,,76.29,,,,,544
31.48,,11.62,,,,,76.29,,,,,545
31.48,,11.62,,,,,76.29,,60.8,8.91,-6.1,546
48.15,,11.62,,,,,76.29,,,,,547
46.3,,11.62,,,,,76.29,,,,,548
46.3,,11.62,,,,,76.29,,71.9,9.73,19.51,549
56.48,,11.62,,,,,76.29,,,,,550
56.48,,11.62,,,,,76.29,,102.2,12.84,53.44,551
67.59,,11.62,,,,,76.29,,,,,552
67.59,,11.62,,,,,76.29,,125.1,14.67,40.11,553
60.19,,11.62,,,,,76.29,,,,,554
60.19,,11.62,,,,,76.29,,161.6,17.73,62.39,555
51.85,,11.62,,,,,76.29,,,,,556
48.15,,11.62,,,,,76.29,,169.3,17.41,12.56,557
45.37,,11.62,,,,,76.29,,,,,558
33.33,,11.62,,,,,76.29,,163.2,15.94,-11.94,559
25.93,,11.62,,,,,76.29,,,,,560
28.7,,11.62,,,,,76.29,,179.5,16.66,30.35,561
43.52,,11.62,,,,,76.29,,,,,562
50.93,,11.62,,,,,76.29,,,,,563
50.93,,11.62,,,,,76.29,,245.0,21.64,120.18,564
34.26,,11.62,,,,,76.29,,,,,565
34.26,,11.62,,,,,76.29,,286.5,24.23,82.18,566
34.26,,11.62,,,,,76.29,,325.0,26.27,70.64,567
34.26,,11.62,,,,,76.29,,345.1,26.65,34.72,568
34.26,,11.62,,,,,76.29,,352.2,26.0,11.85,569
41.67,,11.62,,,,,76.29,,,,,570
37.96,,11.62,,,,,76.29,,,,,571
,,11.62,,,,,76.29,,,,,572
5.56,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-47.0,-0.4,2.8,573
5.56,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,574
13.89,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,575
13.89,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-33.2,-0.23,0.48,576
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,577
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-49.0,-0.28,-0.54,578
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,65.2,0.32,3.92,579
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,151.0,0.64,2.89,580
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,290.2,1.1,4.72,581
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,295.8,1.0,0.19,582
19.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,345.6,1.07,1.7,583
30.56,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,584
36.11,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,585
44.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,586
47.22,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,587
47.22,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,482.4,1.37,4.62,588
52.78,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,589
71.3,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,590
71.3,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,647.8,1.69,5.55,591
73.15,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,592
73.15,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,869.4,2.1,7.4,593
73.15,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,968.6,2.18,3.26,594
69.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,595
69.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,1008.6,2.13,1.31,596
69.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,1016.8,2.02,0.27,597
69.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,978.8,1.83,-1.24,598
69.44,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,948.6,1.67,-0.95,599
65.74,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,600
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,601
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,908.4,1.52,-1.26,602
67.13,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,603
67.13,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,857.6,1.36,-1.56,604
65.28,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,605
63.43,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,606
63.43,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,754.0,1.14,-3.16,607
62.04,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,608
62.04,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,515.0,0.74,-7.13,609
60.19,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,610
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,611
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,342.6,0.47,-5.22,612
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,77.4,0.1,-7.97,613
52.31,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,614
52.31,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-247.2,-0.31,-9.6,615
68.98,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,616
68.98,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-488.8,-0.59,-6.98,617
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,618
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-733.2,-0.85,-7.1,619
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,620
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,621
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1055.6,-1.17,-9.14,622
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1272.0,-1.36,-6.1,623
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1422.6,-1.46,-4.3,624
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1550.6,-1.54,-3.63,625
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1644.4,-1.58,-2.63,626
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1930.0,-1.79,-7.94,627
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2250.6,-2.02,-8.9,628
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2498.4,-2.17,-7.0,629
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2712.8,-2.29,-6.21,630
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3015.2,-2.47,-8.89,631
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3151.6,-2.52,-4.16,632
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3252.8,-2.53,-3.08,633
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3449.4,-2.62,-6.07,634
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3630.6,-2.69,-5.69,635
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3785.2,-2.74,-4.96,636
60.65,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,637
62.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,638
62.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3860.0,-2.73,-2.4,639
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3888.2,-2.7,-0.92,640
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3770.0,-2.56,3.92,641
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3770.6,-2.51,-0.02,642
64.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3820.6,-2.49,-1.66,643
62.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3686.2,-2.36,4.52,644
62.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3719.6,-2.33,-1.1,645
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,646
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3671.2,-2.26,1.61,647
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3544.0,-2.14,4.33,648
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3496.8,-2.08,1.61,649
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3470.1,-2.03,0.89,650
55.09,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,651
55.09,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3516.6,-2.02,-1.55,652
55.09,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3333.3,-1.88,6.18,653
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3345.4,-1.86,-0.41,654
78.24,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,655
63.43,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3204.5,-1.75,4.81,656
56.02,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,657
70.83,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3206.2,-1.72,-0.06,658
53.24,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,659
53.24,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3218.9,-1.7,-0.43,660
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3175.0,-1.65,1.46,661
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-3087.7,-1.58,2.93,662
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2992.0,-1.51,3.17,663
44.91,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,664
44.91,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2865.1,-1.43,4.29,665
50.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2817.2,-1.38,1.6,666
46.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,667
46.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2731.7,-1.32,2.84,668
46.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2804.0,-1.34,-2.39,669
44.91,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2624.7,-1.23,5.84,670
39.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,671
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2457.6,-1.14,5.43,672
54.17,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,673
48.61,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-2252.3,-1.03,6.69,674
48.61,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,675
44.91,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1990.2,-0.9,8.46,676
39.35,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1850.3,-0.82,4.34,677
36.57,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,678
36.57,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1713.4,-0.75,4.25,679
42.13,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,680
47.69,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,681
75.46,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1502.1,-0.65,6.41,682
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1443.6,-0.61,1.77,683
53.24,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1270.5,-0.53,5.12,684
53.24,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1114.8,-0.46,4.67,685
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1023.9,-0.42,2.71,686
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-974.4,-0.39,1.45,687
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-925.9,-0.37,1.39,688
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-813.2,-0.32,3.25,689
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-758.5,-0.29,1.54,690
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-673.8,-0.26,2.37,691
68.06,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-744.3,-0.28,-1.99,692
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-875.2,-0.32,-3.68,693
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-983.9,-0.36,-3.02,694
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1201.4,-0.43,-6.0,695
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1354.9,-0.48,-4.22,696
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1521.6,-0.53,-4.67,697
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1527.9,-0.53,-0.18,698
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1608.2,-0.55,-2.34,699
71.76,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1407.5,-0.48,6.06,700
74.54,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,701
74.54,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1341.6,-0.45,1.99,702
74.54,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1273.1,-0.42,2.1,703
65.28,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1148.2,-0.38,3.89,704
63.43,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-994.7,-0.32,4.87,705
60.65,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-851.4,-0.27,4.56,706
60.65,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-791.5,-0.25,1.94,707
